"country","iso2c","iso3c","year","poblacion_total","crecimiento_poblacion","tasa_natalidad","tasa_mortalidad","migracion_neta","tasa_fecundidad","esperanza_vida","mortalidad_niniez","poblacion_0_14","poblacion_15_64","poblacion_65_mas","dependencia_total","dependencia_joven","dependencia_mayores"
"Japan","JP","JPN",1966,98851000,0.91361031403398,13.7,6.8,68934,1.58,70.9158536585366,22.6,24.3509139241206,69.1457935091073,6.50329256677208,44.6219580757694,35.2167686388679,9.40518943690149
"Japan","JP","JPN",1967,99879000,1.03457874436927,19.4,6.8,29632,2.23,71.4660975609756,21,23.7923041767547,69.5206514626946,6.68704436055067,43.8421498908118,34.2233614752442,9.61878841556759
"Japan","JP","JPN",1968,101011000,1.12699684549535,18.6,6.8,43593,2.13,71.6109756097561,19.6,23.5368430993496,69.6376857608144,6.82547113983608,43.6004076840711,33.7990029047199,9.80140477935123
"Japan","JP","JPN",1969,102219000,1.18881486689276,18.5,6.8,49447,2.13,71.8580487804878,18.5,23.3660985015056,69.6797827852744,6.95411871321999,43.5136509254201,33.53354071928,9.9801102061401
"Japan","JP","JPN",1970,103403000,1.15164047221803,18.8,6.9,33731,2.13,71.919756097561,17.5,23.2581011603079,69.6793126172591,7.062586222433,43.5146182191657,33.3787746094753,10.1358436096904
"Japan","JP","JPN",1971,105697000,2.19425350665006,19.2,6.6,-107778,2.16,72.8090243902439,16.5,23.2575743284196,69.5429505565711,7.1994751150093,43.7960265785048,33.4434676195077,10.3525589589971
"Japan","JP","JPN",1972,107188000,1.40077918128147,19.3,6.5,-73980,2.14,73.1536585365854,15.7,23.4053616679142,69.2056258685375,7.38901246354837,44.4969236099707,33.8200274828328,10.6768961271379
"Japan","JP","JPN",1973,108707000,1.40718874054303,19.4,6.6,-34674,2.14,73.2951219512195,14.9,23.5983575298758,68.8315114324754,7.57013103764886,45.2822959956616,34.2842362781655,10.9980597174961
"Japan","JP","JPN",1974,110162000,1.32958201880625,18.6,6.5,-10145,2.05,73.6721951219512,14.1,23.7524070907648,68.5055589920637,7.74203391717149,45.9735550437387,34.6722334372647,11.3013216064739
"Japan","JP","JPN",1975,111573000,1.27270755263251,17.1,6.3,107,1.91,74.2470731707317,13.3,23.8451154363037,68.233464461494,7.92142010220224,46.555654454939,34.9463654485361,11.6092890064029
"Japan","JP","JPN",1976,112775000,1.07155981022304,16.3,6.3,-34976,1.85,74.6865853658537,12.5,23.8774659436153,67.9924181414418,8.13011591494288,47.0752212649056,35.1178355848351,11.9573856800705
"Japan","JP","JPN",1977,113872000,0.968032726245575,15.5,6.1,-49082,1.8,75.2558536585366,11.8,23.8619325301944,67.7794138396384,8.3586536301672,47.5374225008096,35.2052804590887,12.3321420417209
"Japan","JP","JPN",1978,114913000,0.910030976022608,14.9,6.1,-47996,1.79,75.5846341463415,11.1,23.7955614799974,67.6059831882109,8.59845533179161,47.915903116287,35.1974202265797,12.7184828897073
"Japan","JP","JPN",1979,115890000,0.846614502915837,14.2,6,-57692,1.77,76.1087804878049,10.5,23.6620522621399,67.4998312649979,8.83811647286222,48.1485180661041,35.0549796042352,13.0935384618689
"Japan","JP","JPN",1980,116807000,0.788153475885542,13.6,6.2,-92314,1.75,75.9890243902439,9.9,23.4332743409368,67.4979910231568,9.06873463590645,48.1525582599754,34.7169957253192,13.4355625346562
"Japan","JP","JPN",1981,117661000,0.728460836014089,13,6.1,-278525,1.74,76.3948780487805,9.3,23.2842219296278,67.4132716220143,9.30250644835794,48.3387424950324,34.5395215504759,13.7992209445565
"Japan","JP","JPN",1982,118480000,0.693656149424745,12.8,6,-288550,1.77,76.8736585365854,8.8,23.0608032629826,67.3987614843692,9.54043525264828,48.3706794444109,34.2154705660338,14.1552088783772
"Japan","JP","JPN",1983,119307000,0.695583303069267,12.7,6.2,-269755,1.8,76.9219512195122,8.3,22.6426332139566,67.5976758161857,9.75969096985775,47.9340804239778,33.4961707222302,14.4379097017476
"Japan","JP","JPN",1984,120083000,0.648316736732903,12.5,6.2,-273686,1.81,77.2912195121951,7.9,22.2012933835926,67.7644986110077,10.0342080053998,47.5698955741726,32.7624252978326,14.80747027634
"Japan","JP","JPN",1985,120837000,0.625935963624604,11.9,6.3,-141323,1.76,77.5604878048781,7.5,21.6725540960789,67.9765027959629,10.3509431079582,47.1096562806627,31.8824196029238,15.2272366777388
"Japan","JP","JPN",1986,121482000,0.532357366362317,11.4,6.2,27987,1.72,78.0104878048781,7.1,21.0348928025249,68.3235903492155,10.6415168482596,46.3623306379076,30.7871590348746,15.575171603033
"Japan","JP","JPN",1987,122069000,0.482035496974784,11.1,6.2,28001,1.69,78.429512195122,6.8,20.3179794932554,68.7231736097774,10.9588468969672,45.5113239122552,29.564960490795,15.9463634214602
"Japan","JP","JPN",1988,122578000,0.416110342195181,10.8,6.5,51154,1.66,78.349756097561,6.6,19.5443726443144,69.1479076440933,11.3077197115923,44.6175360625366,28.2645900391696,16.352946023367
"Japan","JP","JPN",1989,123069000,0.399761164504292,10.2,6.4,31202,1.57,78.7685365853659,6.4,18.7536886197028,69.5376485880187,11.7086627922785,43.8069904974322,26.9691151558878,16.8378753415444
"Japan","JP","JPN",1990,123478000,0.33178288536374,10,6.7,124582,1.54,78.8370731707317,6.3,18.0209930627542,69.819769793807,12.1592371434388,43.2259096480185,25.810731457451,17.4151781905674
"Japan","JP","JPN",1991,123964000,0.392819832481862,9.9,6.7,161331,1.53,79.0368292682927,6.2,17.3960154393736,69.9613218176703,12.6426627429561,42.9361215262821,24.8651902542803,18.0709312720018
"Japan","JP","JPN",1992,124425000,0.371192387198527,9.8,6.9,170878,1.5,79.080243902439,6.1,16.8691663255013,69.9847337321088,13.14609994239,42.8883052137838,24.1040656359454,18.7842395778384
"Japan","JP","JPN",1993,124829000,0.32416759914373,9.6,7.1,168836,1.46,79.3036585365854,6,16.3985200155226,69.9563328113263,13.6451471731511,42.9463158255274,23.4410805394251,19.5052352861024
"Japan","JP","JPN",1994,125178000,0.279192363973672,10,7.1,154214,1.5,79.6968292682927,5.9,15.9887269263962,69.8641023892526,14.1471706843512,43.1350245429377,22.8854686768155,20.2495558661222
"Japan","JP","JPN",1995,125472000,0.234590173412918,9.6,7.4,87714,1.42,79.5360975609756,5.7,15.637285960316,69.7026222846472,14.6600917550368,43.4666246286158,22.4342860263401,21.0323386022757
"Japan","JP","JPN",1996,125757000,0.226884732460898,9.7,7.2,25030,1.43,80.219756097561,5.5,15.3309610640981,69.4675750807091,15.2014638551928,43.9520529327622,22.069233523341,21.8828194094212
"Japan","JP","JPN",1997,126057000,0.238271217591483,9.5,7.3,43366,1.39,80.4241463414634,5.2,15.0634340955112,69.1717668350581,15.7647990694307,44.5676534115945,21.776853060009,22.7908003515855
"Japan","JP","JPN",1998,126400000,0.271729610231193,9.6,7.5,45912,1.38,80.5014634146342,5,14.8146150388757,68.8656637769943,16.31972118413,45.2102463428644,21.5123385226735,23.697907820191
"Japan","JP","JPN",1999,126631000,0.182586374140107,9.4,7.8,56901,1.34,80.4609756097561,4.7,14.5815598930625,68.5498804257651,16.8685596811724,45.8791750960099,21.271459163502,24.6077159325078
"Japan","JP","JPN",2000,126843000,0.167275578113187,9.5,7.7,23468,1.36,81.0760975609756,4.5,14.3804955150404,68.1776733120971,17.4418311728625,46.6755835541567,21.0926758000701,25.5829077540866
"Japan","JP","JPN",2001,127149000,0.240952587521069,9.3,7.7,59563,1.33,81.4163414634146,4.3,14.2177007369188,67.7479909107131,18.0343083523681,47.6058531225117,20.9861581072766,26.6196950152351
"Japan","JP","JPN",2002,127445000,0.232527187105684,9.2,7.8,60864,1.32,81.6907317073171,4.1,14.0758568340938,67.3244500484678,18.5996931174384,48.5344482614523,20.907496587041,27.6269516744114
"Japan","JP","JPN",2003,127718000,0.213980948779682,8.9,8,74875,1.29,81.76,4,13.9478271660868,66.9575836342452,19.094589199668,49.3482801823691,20.8308401123161,28.5174400700531
"Japan","JP","JPN",2004,127761000,0.0336622582725446,8.8,8.2,69014,1.29,82.030243902439,3.9,13.8418337943171,66.5365880427247,19.6215781629582,50.2932483497693,20.8033414812121,29.4899068685571
"Japan","JP","JPN",2005,127773000,0.00939209655766336,8.4,8.6,113017,1.26,81.9551219512195,3.7,13.7523649265,65.9657352913659,20.2818997821341,51.5938532384092,20.8477396216678,30.7461136167414
"Japan","JP","JPN",2006,127854000,0.0633735894181335,8.7,8.6,130065,1.32,82.3219512195122,3.6,13.6683228285827,65.3532182401032,20.9784589313141,53.0146521815892,20.9145360736106,32.1001161079786
"Japan","JP","JPN",2007,128001000,0.114908847726211,8.6,8.8,138024,1.34,82.5070731707317,3.5,13.5939664362105,64.7793337379624,21.6266998258271,54.3702199499157,20.9850359140114,33.3851840359043
"Japan","JP","JPN",2008,128063000,0.0484253945978966,8.7,9.1,142605,1.37,82.5875609756098,3.4,13.5325090930202,64.214111256134,22.2533796508458,55.7290109699313,21.0740424243022,34.6549685456291
"Japan","JP","JPN",2009,128047000,-0.0124946312294096,8.5,9.1,125450,1.37,82.9314634146342,3.4,13.4566067470913,63.7809247445693,22.7624685083393,56.7866882497385,21.0981677739152,35.6885204758233
"Japan","JP","JPN",2010,128070000,0.0179605415195644,8.5,9.5,131860,1.39,82.8426829268293,3.3,13.3709285251368,63.5310455900648,23.0980258847984,57.4033595360909,21.0462905004547,36.3570690356362
"Japan","JP","JPN",2011,127833000,-0.185226486410846,8.3,9.9,97720,1.39,82.5912195121951,3.3,13.2894965673615,63.0577639232849,23.6527395093536,58.5847537839962,21.0751153930402,37.5096383909559
"Japan","JP","JPN",2012,127629000,-0.159710675844347,8.2,10,67904,1.41,83.0960975609756,3.1,13.1960930297784,62.2912286364192,24.5126783338024,60.5362463320268,21.1845129496144,39.3517333824124
"Japan","JP","JPN",2013,127445000,-0.144271883387076,8.2,10.1,66449,1.43,83.3319512195122,3,13.0900836212039,61.4978527996995,25.4120635790966,62.6073022231989,21.2854317445562,41.3218704786427
"Japan","JP","JPN",2014,127276000,-0.132694222147042,8,10.1,58109,1.42,83.5878048780488,2.9,12.9707262695196,60.8030853939639,26.2261883365166,64.4653380797358,21.3323493703492,43.1329887093866
"Japan","JP","JPN",2015,127141000,-0.106124993746747,8,10.3,168896,1.45,83.7939024390244,2.8,12.8443762976365,60.2326202870854,26.9230034152781,66.0229941997136,21.3246175037369,44.6983766959767
"Japan","JP","JPN",2016,127076000,-0.0511374152133631,7.8,10.5,314732,1.44,83.9848780487805,2.7,12.7232492406355,59.7647226208824,27.5120281384821,67.3227876016443,21.2888950329705,46.0338925686738
"Japan","JP","JPN",2017,126972000,-0.081874296046114,7.6,10.8,322564,1.43,84.099756097561,2.6,12.6078326716887,59.4143459524436,27.9778213758677,68.3095186249903,21.2201822483563,47.089336376634
"Japan","JP","JPN",2018,126811000,-0.126880068088791,7.4,11,320601,1.42,84.2109756097561,2.5,12.4912219201068,59.1635617451289,28.3452163347643,69.0229537254226,21.1130318403094,47.9099218851132
"Japan","JP","JPN",2019,126633000,-0.140464977878172,7,11.2,318190,1.36,84.3563414634146,2.5,12.3665590317386,59.0046702146202,28.6287707536412,69.4781102585107,20.9586109542873,48.5194993042234
"Japan","JP","JPN",2020,126261000,-0.294194617750067,6.8,11.1,42001,1.33,84.56,2.4,12.2207528196353,58.861072796091,28.9181743842737,69.8915691054857,20.7620291017674,49.1295400037183
"Japan","JP","JPN",2021,125681593,-0.459952415807642,6.6,11.7,-34996,1.3,84.4456097560976,2.4,12.0482644490059,58.7347384818338,29.2169970691602,70.2569936325802,20.5130132579451,49.7439803746351
"Japan","JP","JPN",2022,125124989,-0.443851919148528,6.3,12.9,175003,1.26,83.9963414634146,2.4,11.8589361787474,58.7384165155584,29.4026473056942,70.2463331657833,20.189404555761,50.0569286100223
"Japan","JP","JPN",2023,124516650,-0.487370782049143,6,13,175003,1.2,84.0412195121951,2.4,11.6492906162775,58.7888993029413,29.5618100807812,70.1001399306642,19.8154590597892,50.2846808708749
"Japan","JP","JPN",2024,123975371,-0.435651699326323,5.7,13.3,153357,1.15,84.0363414634146,2.4,11.4361015985054,58.7831280041029,29.7807703973917,70.1168403833763,19.4547341745535,50.6621062088228
"Japan","JP","JPN",2025,123366734,-0.492142838725375,NA,NA,140579,NA,NA,NA,11.2383980634698,58.7675052627879,29.9940966737423,70.1620638979948,19.1234905837763,51.0385733142186
"Korea, Rep.","KR","KOR",1960,25012374,NA,42.073,12.967,47245,5.994,53.7975609756098,112.9,41.3092292991568,55.5610038138638,3.12976688697938,79.9823503075384,74.3493222987257,5.63302800881276
"Korea, Rep.","KR","KOR",1961,25765673,2.96724397295283,40.851,12.512,-93179,5.803,54.4768536585366,107.2,41.752824484728,55.0788663785965,3.16830913667552,81.5578347540606,75.8055224976801,5.75231225638045
"Korea, Rep.","KR","KOR",1962,26513030,2.85932081160452,38.974,12.097,-94606,5.562,55.0549512195122,102.3,42.2526840711722,54.5326538864019,3.21466204242597,83.3763664076014,77.4814381178259,5.89492828977541
"Korea, Rep.","KR","KOR",1963,27261747,2.78482005271866,37.194,12.037,-80226,5.334,55.0254634146342,97.4,42.7356394654357,54.0151867755957,3.24917375896856,85.1331202424314,79.1178205076315,6.01529973479989
"Korea, Rep.","KR","KOR",1964,27984155,2.61539463516021,35.174,11.75,-102284,5.068,55.392243902439,92.4,43.1171279072514,53.621537077591,3.2613350151576,86.4922301332295,80.4100940359737,6.08213609725585
"Korea, Rep.","KR","KOR",1965,28704674,2.54215095083813,33.754,11.42,-146386,4.887,55.8645853658537,87.3,43.3467992916008,53.3825223124819,3.27067839591727,87.3272293743395,81.2003553547514,6.12687401958811
"Korea, Rep.","KR","KOR",1966,29435571,2.51438743184719,32.787,11.604,-16688,4.782,55.5229756097561,81.9,43.4535276246363,53.2725966534712,3.27387572189256,87.7137709724698,81.5682554781098,6.14551549435999
"Korea, Rep.","KR","KOR",1967,30130983,2.33501369333053,31.529,8.557,-16484,4.615,60.9287317073171,76.5,43.3344270384363,53.3760040094796,3.28956895208404,87.3501022681805,81.1870943432126,6.16300792496789
"Korea, Rep.","KR","KOR",1968,30838302,2.32035109131777,30.743,8.547,-16868,4.51,60.9432682926829,71.1,43.0660324250392,53.6214883646632,3.31247921029764,86.4923935155371,80.3148738231479,6.17751969238914
"Korea, Rep.","KR","KOR",1969,31544266,2.26343403916519,30.318,8.31,-21175,4.447,61.4829024390244,66,42.7072805399821,53.9697123900813,3.32300706993657,85.2891064857102,79.131937489537,6.15716899617313
"Korea, Rep.","KR","KOR",1970,32240827,2.18417394689467,31.2,8,-27999,4.53,62.1634146341463,61.4,42.1464583353115,54.49452905715,3.35901260753845,83.5046578195482,77.3407157533968,6.16394206615139
"Korea, Rep.","KR","KOR",1971,32882704,1.97132365752048,31.2,7.2,-6326,4.54,62.6121951219512,57.2,41.5488374753041,55.0288203741454,3.42234215055042,81.7229589403991,75.5037755256103,6.21918341478878
"Korea, Rep.","KR","KOR",1972,33505406,1.87599936966995,28.4,6.3,25382,4.12,63.009756097561,53.7,40.9796992559523,55.53836035164,3.48194039240769,80.0557308860166,73.7862990883718,6.26943179764485
"Korea, Rep.","KR","KOR",1973,34103149,1.7682927120788,28.3,7.8,35779,4.07,63.4073170731707,50.8,40.2955803293721,56.1740875122789,3.53033215834892,78.0180207549846,71.7333955973475,6.28462515763711
"Korea, Rep.","KR","KOR",1974,34692266,1.712705419969,26.6,7.2,27005,3.77,63.8048780487805,48.3,39.4810993941057,56.9452840081981,3.57361659769625,75.6071706015238,69.3316414593952,6.2755291421287
"Korea, Rep.","KR","KOR",1975,35280725,1.68200005474822,24.8,7.7,-52332,3.43,64.1536585365854,46.2,38.5274911034942,57.8650393089425,3.60746958756324,72.8159183314593,66.5816385385305,6.23427979292885
"Korea, Rep.","KR","KOR",1976,35848523,1.59655859407233,22.2,7.4,-92314,3,64.5024390243902,44.2,37.4808441743626,58.8760092276166,3.64314659802075,69.8484661838381,63.6606387323523,6.18782745148577
"Korea, Rep.","KR","KOR",1977,36411795,1.55903938603208,22.7,6.8,-90737,2.99,64.9,42.4,36.4855823001405,59.8293756938274,3.68504200603214,67.1419718658982,60.9827197216427,6.15925214425555
"Korea, Rep.","KR","KOR",1978,36969185,1.5191967189167,20.3,6.8,-85721,2.64,65.1975609756098,40.4,35.5591870432691,60.7131040811052,3.72770887562569,64.7090906984764,58.5692136471414,6.13987705133494
"Korea, Rep.","KR","KOR",1979,37534236,1.51687486775835,23,6.4,-139566,2.9,65.5463414634146,38.5,34.7553740365617,61.4708575364379,3.77376842700038,62.6787113052672,56.5395940997937,6.13911720547348
"Korea, Rep.","KR","KOR",1980,38123775,1.55846267819582,22.6,7.3,-148341,2.82,66.0463414634146,36.3,34.0313383409577,62.1417170998959,3.82694455914644,60.9224952099484,54.7640794084852,6.15841580146325
"Korea, Rep.","KR","KOR",1981,38723248,1.56020399239876,22.4,6.1,18442,2.57,66.5463414634146,34,33.3396443125236,62.7509354098893,3.90942027758711,59.360176466715,53.1301153947455,6.23006107196945
"Korea, Rep.","KR","KOR",1982,39326352,1.54546853308404,21.6,6.2,48638,2.39,67.0951219512195,31.6,32.7108965892488,63.280177691141,4.00892571961013,58.0273678326804,51.6921688425742,6.3351989901062
"Korea, Rep.","KR","KOR",1983,39910403,1.47421882108841,19.3,6.4,102167,2.06,67.5463414634146,29.3,32.0254353516334,63.8894982495537,4.08506639881297,56.5202437345864,50.1262895043939,6.39395423019249
"Korea, Rep.","KR","KOR",1984,40405956,1.23401831140412,16.7,5.9,101394,1.74,68.1951219512195,26.9,31.175904764782,64.6756912890972,4.14840394612085,54.6175957744494,48.2034342165225,6.41416155792689
"Korea, Rep.","KR","KOR",1985,40805744,0.984565597108821,16.1,5.9,97949,1.66,68.7951219512195,24.6,30.1934060889943,65.5616120872839,4.24498182372178,52.5282787991913,46.0534826424825,6.47479615670882
"Korea, Rep.","KR","KOR",1986,41213674,0.99472386803381,15.4,5.8,189782,1.58,69.4463414634146,22.4,29.1808362881272,66.4478804603363,4.3712832515365,50.4938888897612,43.9153762963057,6.57851259345555
"Korea, Rep.","KR","KOR",1987,41621690,0.985133112424576,15,5.9,198057,1.53,69.9975609756098,20.5,28.2153435162816,67.2899613196101,4.49469516410832,48.6105778656567,41.9309857219312,6.67959214372552
"Korea, Rep.","KR","KOR",1988,42031247,0.979189224150187,15.1,5.6,192534,1.55,70.5487804878049,18.7,27.3367606818138,68.0387045381312,4.62453478005498,46.975167353696,40.1782483485629,6.79691900513317
"Korea, Rep.","KR","KOR",1989,42449038,0.989093268458301,15.1,5.6,186120,1.56,71.0487804878049,17.1,26.5421122185444,68.6986090011694,4.75927878028618,45.5633530587291,38.6355874835174,6.92776557521168
"Korea, Rep.","KR","KOR",1990,42869283,0.985130494218767,15.2,5.6,79294,1.57,71.5975609756098,15.7,25.8266060669951,69.2880858870562,4.88530804594869,44.3249583059879,37.2742380932277,7.05072021276016
"Korea, Rep.","KR","KOR",1991,43295704,0.989785981821526,16.4,5.6,-270754,1.71,72.0463414634146,14.5,25.2086111007974,69.7633471837333,5.02804171546935,43.3417475231863,36.1344648544795,7.2072826687068
"Korea, Rep.","KR","KOR",1992,43747962,1.03916135557339,16.7,5.4,-265849,1.76,72.4975609756098,13.3,24.6760116939931,70.1317606527299,5.19222765327707,42.5887487640646,35.1852156055353,7.40353315852931
"Korea, Rep.","KR","KOR",1993,44194628,1.01582143742509,16,5.2,-222802,1.654,72.9975609756098,12.3,24.2037079470069,70.4308250339316,5.36546701906146,41.9832869213225,34.3652210979013,7.61806582342116
"Korea, Rep.","KR","KOR",1994,44641540,1.00615724501748,16,5.4,-208309,1.656,73.3975609756098,11.4,23.712857729738,70.7256814771708,5.56146079309115,41.3913576183827,33.5279318904839,7.86342572789887
"Korea, Rep.","KR","KOR",1995,45092991,1.00620085457685,15.7,5.3,-208491,1.634,73.7,10.5,23.1361665835196,71.0997662901041,5.76406712637625,40.6474393461891,32.5404273745454,8.10701197164369
"Korea, Rep.","KR","KOR",1996,45524681,0.952779421852704,15,5.2,-115705,1.574,74.1512195121951,9.8,22.5390679679643,71.4917490144521,5.96918301758357,39.8762830570062,31.5268104534232,8.34947260358299
"Korea, Rep.","KR","KOR",1997,45953580,0.937713808920155,14.5,5.3,-109130,1.537,74.6024390243903,9.1,22.0014833417685,71.7888179469139,6.20969871131759,39.2974595699024,30.6475066090662,8.64995296083618
"Korea, Rep.","KR","KOR",1998,46286503,0.72186501759031,13.7,5.2,-98044,1.464,75.0048780487805,8.5,21.5566133262342,71.9727870188058,6.47059965496004,38.9414008404834,29.95105975364,8.99034108684341
"Korea, Rep.","KR","KOR",1999,46616677,0.710794593061376,13.2,5.3,-107448,1.425,75.409756097561,8,21.2162714874843,72.0254282636769,6.75830024883881,38.8398558118882,29.4566414841901,9.3832143276981
"Korea, Rep.","KR","KOR",2000,47008111,0.836180864297766,13.5,5.2,-84960,1.48,75.909756097561,7.6,20.9800973389997,71.9288522650783,7.091050395922,39.0262683255652,29.1678451053231,9.85842322024216
"Korea, Rep.","KR","KOR",2001,47370164,0.767241774760276,11.7,5.1,-28006,1.309,76.4121951219512,7.2,20.758511043446,71.7965520739245,7.44493688262949,39.2824564341745,28.9129649083521,10.3694915258224
"Korea, Rep.","KR","KOR",2002,47644736,0.577957276814842,10.3,5.1,-18105,1.178,76.7658536585366,6.8,20.4706343324079,71.7132996162159,7.81606605137616,39.4441496233333,28.5451028886654,10.8990467346679
"Korea, Rep.","KR","KOR",2003,47892330,0.518321452985646,10.2,5.1,-31994,1.191,77.2146341463415,6.4,20.1292286327988,71.6695478603689,8.20122350683224,39.5292757742813,28.0861680861116,11.4431076881698
"Korea, Rep.","KR","KOR",2004,48082519,0.396331436697806,9.8,5.1,-42549,1.164,77.6658536585366,6,19.7278636087447,71.6712725919643,8.60086379929101,39.525917627204,27.5254834016529,12.0004342255512
"Korea, Rep.","KR","KOR",2005,48184561,0.211997784117548,9,5.1,-47821,1.085,78.1682926829268,5.6,19.2448382755669,71.7547677149818,9.00039400945138,39.3635610064232,26.820292398608,12.5432686078152
"Korea, Rep.","KR","KOR",2006,48438292,0.525199940498775,9.2,5,-28434,1.132,78.6682926829268,5.2,18.696438457549,71.8829906793385,9.42057086311249,39.1149684167156,26.009543152334,13.1054252643816
"Korea, Rep.","KR","KOR",2007,48683638,0.505234032920336,10.1,5,-42293,1.259,79.119512195122,4.8,18.1120356536962,72.0308608564695,9.85710348983429,38.8293844819969,25.144827463487,13.6845570185099
"Korea, Rep.","KR","KOR",2008,49054708,0.759316681850927,9.4,5,-19630,1.192,79.5170731707317,4.5,17.5160034868534,72.2358484516236,10.248148061523,38.4354178916179,24.2483515984229,14.187066293195
"Korea, Rep.","KR","KOR",2009,49307835,0.514682827535803,9,5,5308,1.149,79.9682926829268,4.3,16.9408709284412,72.4459917568215,10.6131373147372,38.033861912487,23.3841392660733,14.6497226464137
"Korea, Rep.","KR","KOR",2010,49554112,0.49822508440111,9.4,5.1,52042,1.226,80.1170731707317,4.1,16.3887244099558,72.619581168145,10.9916944218993,37.7039074846602,22.5679138622534,15.1359936224068
"Korea, Rep.","KR","KOR",2011,49936638,0.768971758582589,9.4,5.1,269958,1.244,80.5682926829269,4,15.7923959857753,72.8572203956821,11.3503836185426,37.2547574179042,21.6758158591096,15.5789415587946
"Korea, Rep.","KR","KOR",2012,50199853,0.525713660600414,9.6,5.3,281866,1.297,80.819512195122,3.8,15.1880390437584,73.1085643578894,11.7033965983522,36.7828795943106,20.7746364126029,16.0082431817077
"Korea, Rep.","KR","KOR",2013,50428893,0.455218622164662,8.6,5.3,301926,1.187,81.2707317073171,3.7,14.6611848821691,73.2416718608572,12.0971432569738,36.5342930887925,20.0175448932345,16.516748195558
"Korea, Rep.","KR","KOR",2014,50746659,0.628149861433639,8.6,5.3,308037,1.205,81.7219512195122,3.6,14.1995085365218,73.275082277705,12.5254091857732,36.4720410483292,19.3783586434146,17.0936824049145
"Korea, Rep.","KR","KOR",2015,51014947,0.527288497407793,8.6,5.4,276427,1.239,82.0243902439024,3.5,13.7638350874668,73.2814791976092,12.954685714924,36.4601267455493,18.782146337194,17.6779804083552
"Korea, Rep.","KR","KOR",2016,51217803,0.396851823381145,7.9,5.5,91568,1.172,82.2756097560976,3.4,13.3553842297333,73.2815119171004,13.3631038531662,36.4600654674078,18.2247653942458,18.2353000731619
"Korea, Rep.","KR","KOR",2017,51361911,0.280968018301691,7,5.6,104029,1.052,82.6268292682927,3.3,13.0157834990204,73.1104702951829,13.8737462057967,36.7793132181662,17.8028989158326,18.9764143023336
"Korea, Rep.","KR","KOR",2018,51585058,0.433519027613049,6.4,5.8,118220,0.977,82.6268292682927,3.2,12.7122160201177,72.8334079576546,14.4543760222277,37.299629534955,17.4538254825058,19.8458040524492
"Korea, Rep.","KR","KOR",2019,51764822,0.347874968577526,5.9,5.7,128622,0.918,83.2268292682927,3.1,12.4104062587422,72.5261052970989,15.0634884441589,37.8813882499402,17.1116412112838,20.7697470386564
"Korea, Rep.","KR","KOR",2020,51836239,0.137869266247028,5.3,5.9,112631,0.837,83.4268292682927,3.1,12.1146595856263,72.0631744683847,15.822165945989,38.7671326866112,16.8111660178752,21.955966668736
"Korea, Rep.","KR","KOR",2021,51769539,-0.128757315474928,5.1,6.2,-16778,0.808,83.5268292682927,3,11.799988611027,71.5403701724822,16.6596412164908,39.7812162829152,16.4941683956095,23.2870478873057
"Korea, Rep.","KR","KOR",2022,51672569,-0.187486566698935,4.9,7.3,87800,0.778,82.6804878048781,2.9,11.4142590399463,71.1010946234232,17.4846463366305,40.6448114715604,16.0535634389793,24.5912480325812
"Korea, Rep.","KR","KOR",2023,51712619,0.077477253324535,4.5,6.9,87800,0.721,83.4292682926829,2.9,10.970817085997,70.6941593301433,18.3350235838597,41.4544025774417,15.5187042021483,25.9356983752934
"Korea, Rep.","KR","KOR",2024,51751065,0.0743178674548815,4.7,7,75963,0.748,83.6292682926829,2.8,10.568126821068,70.1583600473263,19.2735131316057,42.5346866514455,15.0632459523254,27.47144069912
"Korea, Rep.","KR","KOR",2025,51684564,-0.128584337535563,NA,NA,65731,NA,NA,NA,10.2044670479846,69.465114111118,20.3304188408974,43.9571507924701,14.6900594581344,29.2670913343357
"Mexico","MX","MEX",1960,36724615,NA,46.858,13.993,-85591,6.763,53.573,154.7,46.7969840772597,50.4201031163989,2.78291280634137,98.3335861696774,92.8141354760318,5.51945069364557
"Mexico","MX","MEX",1961,37890118,3.12431006208309,46.753,13.345,-56174,6.777,54.422,148.1,46.9811878126112,50.2857051012615,2.73310708612731,98.863672685165,93.4285181794893,5.43515450567573
"Mexico","MX","MEX",1962,39129200,3.21786520378848,46.793,12.846,-59833,6.8,55.057,142.3,47.1230238910708,50.1750604385592,2.70191567037001,99.3021988376772,93.9172214270798,5.38497741059741
"Mexico","MX","MEX",1963,40424065,3.2556284602266,46.79,12.462,-66515,6.817,55.501,136.8,47.2230853975607,50.095843281667,2.68107132077231,99.6173628111831,94.2654790117673,5.35188379941588
"Mexico","MX","MEX",1964,41772049,3.28021557071982,46.754,12.105,-72581,6.833,55.916,131.8,47.3050675584528,50.0282102513094,2.66672219023778,99.8872226216262,94.5567879655129,5.33043465611321
"Mexico","MX","MEX",1965,43174477,3.30220788165866,46.542,11.606,-78288,6.819,56.688,127.2,47.3998237430878,49.9374618944429,2.66271436246929,100.25046569523,94.9183677842517,5.33209791097853
"Mexico","MX","MEX",1966,44629106,3.31367366037443,46.261,11.168,-87018,6.79,57.355,122.8,47.4887341458285,49.8436502402714,2.66761561390004,100.627360807201,95.2753938846313,5.35196692256946
"Mexico","MX","MEX",1967,46129608,3.30687527382857,45.908,10.778,-98680,6.753,57.959,118.6,47.557958871014,49.7654684167271,2.6765727122589,100.942543099558,95.5641720016574,5.37837109790049
